time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-11-08T21:07:41.780Z,49.38,-128.137,10,4.7,mwr,153,165.2,,1.4,us,usp000jv80,2022-08-09T08:50:43.867Z,"146 km WSW of Vernon, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-08T02:06:09.860Z,49.189,-128.398,10.4,4.4,mw,12,265.2,,0.55,us,usp000jv6m,2014-11-07T01:49:19.437Z,"174 km WSW of Vernon, Canada",earthquake,,15,,,reviewed,us,pgc
2012-11-08T02:01:50.630Z,49.231,-128.477,13.7,6.1,mww,613,101,,1.17,us,usp000jv6k,2022-08-09T02:51:51.768Z,"176 km WSW of Vernon, Canada",earthquake,,3.3,,,reviewed,us,us
2012-11-07T15:04:23.500Z,52.659,-133.069,10,4.5,mwr,112,156.4,,1.06,us,usp000jv59,2014-11-07T01:49:19.028Z,"259 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-06T15:47:56.740Z,52.678,-132.903,10,4.1,mwr,11,218.7,,1.27,us,usp000jv41,2014-11-07T01:49:18.810Z,"250 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-06T10:27:02.240Z,52.311,-131.304,8.4,4.7,mwr,313,119.8,,0.75,us,usp000jv3n,2014-11-07T01:49:18.722Z,"232 km SSW of Prince Rupert, Canada",earthquake,,4.1,,,reviewed,us,pgc
2012-11-04T18:27:17.150Z,52.525,-132.419,10,4.8,mwr,113,143.9,,1.11,us,usp000jv1d,2014-11-07T01:49:18.204Z,"243 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-04T13:17:11.740Z,52.454,-131.702,10,4,mb,27,176.3,,0.9,us,usp000jv10,2014-11-07T01:49:18.162Z,"226 km SSW of Prince Rupert, Canada",earthquake,,0,,14,reviewed,us,us
2012-11-04T12:27:32.000Z,52.214,-132.557,5,5.1,mwr,449,36.8,,,us,usp000jv0z,2022-05-03T15:55:07.933Z,"277 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-11-04T12:05:12.000Z,51.698,-132.73,1,4.2,ml,8,333.4,,,us,usp000jv0x,2014-11-07T01:49:18.111Z,"Haida Gwaii Region, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-11-04T09:14:49.450Z,52.347,-131.303,10,4,mb,87,173.3,,1.05,us,usp000jv0q,2014-11-07T01:49:18.056Z,"228 km SSW of Prince Rupert, Canada",earthquake,,,,63,reviewed,us,us
2012-11-04T08:55:06.140Z,52.451,-131.787,10,4,mb,127,171.8,,0.91,us,usp000jv0n,2014-11-07T01:49:18.043Z,"229 km SSW of Prince Rupert, Canada",earthquake,,,,75,reviewed,us,us
2012-11-04T08:51:41.420Z,52.507,-131.597,10,4,mb,88,170.6,,0.81,us,usp000jv0m,2014-11-07T01:49:18.035Z,"Haida Gwaii, Canada",earthquake,,,,54,reviewed,us,us
2012-11-04T07:42:16.000Z,52.755,-131.776,10,4.5,mwr,186,167.2,,0.98,us,usp000jv0j,2014-11-07T01:49:18.011Z,"198 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-04T05:07:54.290Z,52.678,-131.667,10,4.3,mwr,104,166.9,,1.06,us,usp000jv0c,2014-11-07T01:49:17.940Z,"202 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-03T17:49:11.740Z,52.381,-132.332,10,4.5,mwr,163,149.9,,1.1,us,usp000juzg,2014-11-07T01:49:17.760Z,"253 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-03T17:25:56.050Z,52.548,-132.36,10,4,mb,70,184,,0.93,us,usp000juze,2014-11-07T01:49:17.747Z,"238 km SW of Prince Rupert, Canada",earthquake,,,,54,reviewed,us,us
2012-11-03T12:18:42.450Z,52.32,-132.794,10,4.6,mwr,166,137.6,,1.04,us,usp000juz7,2014-11-07T01:49:17.652Z,"276 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-03T09:48:23.480Z,52.533,-132.647,10,4,mb,117,143.7,,1.27,us,usp000juz1,2014-11-07T01:49:17.601Z,"251 km SW of Prince Rupert, Canada",earthquake,,,,64,reviewed,us,us
2012-11-03T04:25:19.800Z,52.522,-132.015,23.1,4.5,mwr,206,78.8,,0.81,us,usp000juyp,2014-11-07T01:49:17.541Z,"229 km SSW of Prince Rupert, Canada",earthquake,,5.6,,,reviewed,us,pgc
2012-11-02T08:37:10.440Z,52.215,-132.219,10,4.8,mwr,119,180.2,,1.2,us,usp000juxg,2014-11-07T01:49:17.092Z,"265 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-02T08:19:54.790Z,52.126,-132.337,15.9,5,mwr,299,59.6,,,us,usp000juxd,2022-05-03T15:54:51.636Z,"278 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-11-02T07:15:40.520Z,52.192,-131.942,6.1,4.5,mwr,241,79.5,,,us,usp000juxc,2014-11-07T01:49:16.978Z,"259 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-11-02T02:54:55.000Z,51.671,-130.855,4.9,4.3,mwr,33,187.2,,,us,usp000jux1,2014-11-07T01:49:16.902Z,"289 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-11-01T17:34:45.920Z,52.796,-132.57,10,4.4,mw,17,188.9,,1.09,us,usp000juwg,2014-11-07T01:49:16.500Z,"225 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-11-01T03:27:13.420Z,52.415,-132.189,10.7,4.6,mwr,147,150,,0.89,us,usp000juvc,2014-11-07T01:49:15.464Z,"245 km SSW of Prince Rupert, Canada",earthquake,,4.8,,,reviewed,us,pgc
2012-11-01T03:16:01.500Z,52.55,-132.024,19.5,5.2,mwr,286,145.1,,0.84,us,usp000juva,2022-05-03T15:54:32.446Z,"226 km SSW of Prince Rupert, Canada",earthquake,,4.1,,,reviewed,us,pgc
2012-10-31T16:25:27.000Z,52.653,-132.973,10,4,ml,67,170.4,,,us,usp000juur,2014-11-07T01:49:12.325Z,"255 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-31T04:48:38.080Z,52.366,-132.551,10,4.7,mwr,246,103.4,,,us,usp000juu8,2014-11-07T01:49:12.143Z,"262 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-30T17:33:29.270Z,52.405,-132.687,10,4.1,mb,68,169.6,,1.52,us,usp000jutr,2014-11-07T01:49:12.067Z,"264 km SW of Prince Rupert, Canada",earthquake,,,,42,reviewed,us,us
2012-10-30T15:57:55.000Z,52.4,-132.42,5,4.1,ml,58,154.1,,,us,usp000jutk,2014-11-07T01:49:12.050Z,"254 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-30T15:20:51.530Z,52.798,-132.667,18.3,4,mb,31,138.7,,1.01,us,usp000juth,2014-11-07T01:49:12.031Z,"229 km SW of Prince Rupert, Canada",earthquake,,9.7,,4,reviewed,us,us
2012-10-30T14:10:59.000Z,52.299,-132.227,10,5.1,mwr,256,45.7,,,us,usp000jutd,2022-05-03T15:54:15.074Z,"257 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-30T04:40:15.380Z,52.195,-131.801,23,5,mwr,310,67.5,,1.16,us,usp000jusc,2022-05-03T16:31:49.927Z,"255 km SSW of Prince Rupert, Canada",earthquake,,4.3,,,reviewed,us,pgc
2012-10-30T03:59:38.000Z,52.236,-132.368,10,4.2,mb,166,155.3,,,us,usp000jusb,2014-11-07T01:49:11.798Z,"268 km SSW of Prince Rupert, Canada",earthquake,,,,87,reviewed,pgc,us
2012-10-30T03:51:58.110Z,52.27,-131.854,9.5,4.1,mb,42,183.6,,1.2,us,usp000jusa,2014-11-07T01:49:11.794Z,"249 km SSW of Prince Rupert, Canada",earthquake,,12.2,,23,reviewed,us,us
2012-10-30T02:55:08.000Z,52.222,-132.117,19.2,5.3,mwr,164,148.7,,,us,usp000jus6,2014-11-07T01:49:11.767Z,"261 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-30T02:49:02.270Z,52.365,-131.902,9,6.2,mww,579,42.8,,1.13,us,usp000jus5,2022-05-03T15:54:26.028Z,"241 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,us
2012-10-30T02:17:09.000Z,52.215,-132.415,20,4.1,mb,100,178.1,,,us,usp000jus3,2014-11-07T01:49:11.687Z,"272 km SSW of Prince Rupert, Canada",earthquake,,,,56,reviewed,pgc,us
2012-10-30T00:35:09.600Z,52.466,-131.667,10,4.1,mb,132,172.8,,1.36,us,usp000jurz,2014-11-07T01:49:11.669Z,"224 km SSW of Prince Rupert, Canada",earthquake,,,,74,reviewed,us,us
2012-10-30T00:32:17.140Z,52.508,-132.228,10,4,mb,135,148.7,,1.09,us,usp000jurx,2014-11-07T01:49:11.655Z,"237 km SSW of Prince Rupert, Canada",earthquake,,,,74,reviewed,us,us
2012-10-29T23:19:57.590Z,52.622,-132.406,10,4,ml,41,188.4,,1,us,usp000jurs,2014-11-07T01:49:11.638Z,"233 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-29T22:00:33.090Z,52.587,-132.294,10,4.3,mb,221,134.5,,0.94,us,usp000jurp,2022-05-03T15:54:00.511Z,"232 km SSW of Prince Rupert, Canada",earthquake,,,,118,reviewed,us,us
2012-10-29T20:49:46.880Z,52.379,-131.491,10,4.9,mwr,269,133.8,,1.13,us,usp000jure,2014-11-07T01:49:11.550Z,"229 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-29T20:21:09.190Z,52.552,-132.435,10,4.3,ml,11,194.8,,1.15,us,usp000jurd,2014-11-07T01:49:11.549Z,"241 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-29T20:14:26.470Z,52.56,-132.685,10,4.2,mb,33,160.5,,1.07,us,usp000jurc,2014-11-07T01:49:11.546Z,"250 km SW of Prince Rupert, Canada",earthquake,,,,5,reviewed,us,us
2012-10-29T19:53:35.010Z,52.451,-131.835,10,4.4,mb,17,186.4,,1.24,us,usp000jura,2014-11-07T01:49:11.541Z,"230 km SSW of Prince Rupert, Canada",earthquake,,,,3,reviewed,us,us
2012-10-29T19:08:27.440Z,52.416,-131.995,10,4,mb,13,159.7,,1.35,us,usp000jur7,2014-11-07T01:49:11.529Z,"238 km SSW of Prince Rupert, Canada",earthquake,,,,1,reviewed,us,us
2012-10-29T18:30:35.180Z,49.167,-127.778,10,4.4,mb,16,181.5,,1.33,us,usp000jur6,2014-11-07T01:49:11.527Z,"136 km W of Tofino, Canada",earthquake,,,,3,reviewed,us,us
2012-10-29T17:36:02.630Z,52.166,-131.893,10,4.4,mb,30,160.3,,0.93,us,usp000jur5,2014-11-07T01:49:11.524Z,"261 km SSW of Prince Rupert, Canada",earthquake,,,,2,reviewed,us,us
2012-10-29T16:33:08.320Z,52.264,-131.897,7.3,4.1,mb,108,160.6,,1.28,us,usp000jur2,2014-11-07T01:49:11.507Z,"251 km SSW of Prince Rupert, Canada",earthquake,,11.4,,59,reviewed,us,us
2012-10-29T16:08:03.290Z,52.386,-131.821,11.4,4,mb,13,154.1,,1.59,us,usp000jur0,2014-11-07T01:49:11.504Z,"236 km SSW of Prince Rupert, Canada",earthquake,,18.6,,3,reviewed,us,us
2012-10-29T15:40:31.270Z,52.224,-132.193,10,4,mb,65,150.6,,1.34,us,usp000juqy,2014-11-07T01:49:11.497Z,"264 km SSW of Prince Rupert, Canada",earthquake,,,,30,reviewed,us,us
2012-10-29T15:38:29.850Z,52.084,-132.141,10,4,mb,69,146.2,,1.18,us,usp000juqx,2014-11-07T01:49:11.490Z,"276 km SSW of Prince Rupert, Canada",earthquake,,,,38,reviewed,us,us
2012-10-29T15:15:01.930Z,51.986,-132.274,10,4,mb,79,146.7,,1.02,us,usp000juqv,2014-11-07T01:49:11.458Z,"290 km SSW of Prince Rupert, Canada",earthquake,,,,53,reviewed,us,us
2012-10-29T15:01:06.890Z,52.013,-131.757,10,4,mb,56,178.4,,1.01,us,usp000juqu,2014-11-07T01:49:11.453Z,"273 km SSW of Prince Rupert, Canada",earthquake,,,,42,reviewed,us,us
2012-10-29T13:16:11.000Z,52.629,-132.042,30,4,ml,6,239.2,,,us,usp000juqq,2014-11-07T01:49:11.428Z,"219 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-29T12:05:14.330Z,52.577,-132.574,10,4.4,mb,272,136.9,,0.89,us,usp000juqk,2022-05-03T15:53:57.549Z,"244 km SW of Prince Rupert, Canada",earthquake,,,,135,reviewed,us,us
2012-10-29T11:07:15.000Z,51.952,-131.182,10,5,ml,45,171.6,,,us,usp000juqh,2014-11-07T01:49:11.374Z,"269 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-29T08:58:30.310Z,52.447,-132.039,10,4.6,ml,146,145.9,,1.15,us,usp000juqd,2014-11-07T01:49:11.348Z,"237 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-29T08:19:08.350Z,52.406,-131.67,10,4.3,ml,42,171.5,,1.46,us,usp000juqb,2014-11-07T01:49:11.342Z,"230 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-29T07:53:03.340Z,52.443,-131.457,10,4.4,ml,118,160.4,,1.17,us,usp000juqa,2014-11-07T01:49:11.332Z,"221 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-29T07:39:05.660Z,52.358,-131.786,10,4,mb,141,137.4,,1.07,us,usp000juq7,2014-11-07T01:49:11.300Z,"238 km SSW of Prince Rupert, Canada",earthquake,,,,75,reviewed,us,us
2012-10-29T06:03:53.250Z,52.943,-132.397,10,4.2,mb,241,133.2,,1.1,us,usp000juq2,2014-11-07T01:49:11.257Z,"205 km SW of Prince Rupert, Canada",earthquake,,,,133,reviewed,us,us
2012-10-29T03:47:55.250Z,52.488,-132.162,10,4.1,mb,154,164.3,,1.12,us,usp000jupx,2014-11-07T01:49:11.221Z,"237 km SSW of Prince Rupert, Canada",earthquake,,,,91,reviewed,us,us
2012-10-29T02:45:47.940Z,52.226,-132.844,10,4.1,mb,25,157.1,,1.27,us,usp000jupv,2014-11-07T01:49:11.216Z,"286 km SW of Prince Rupert, Canada",earthquake,,,,4,reviewed,us,us
2012-10-29T02:40:52.990Z,52.397,-132.487,10,4,mb,108,167.2,,1.42,us,usp000jupu,2014-11-07T01:49:11.207Z,"257 km SSW of Prince Rupert, Canada",earthquake,,,,56,reviewed,us,us
2012-10-29T01:49:01.620Z,52.522,-132.037,10,5,mwr,285,69.3,,1.02,us,usp000jups,2022-05-03T16:31:44.804Z,"229 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-29T00:26:49.240Z,52.37,-132.123,10,4.3,mb,166,101.6,,1.08,us,usp000jupn,2014-11-07T01:49:11.145Z,"247 km SSW of Prince Rupert, Canada",earthquake,,,,99,reviewed,us,us
2012-10-29T00:18:48.370Z,52.284,-131.436,10,4,mb,30,181.7,,1.4,us,usp000jupm,2014-11-07T01:49:11.142Z,"237 km SSW of Prince Rupert, Canada",earthquake,,,,8,reviewed,us,us
2012-10-28T23:55:02.030Z,52.915,-131.47,10,4.1,mb,141,81.5,,1.14,us,usp000jupk,2014-11-07T01:49:11.132Z,"Haida Gwaii, Canada",earthquake,,,,70,reviewed,us,us
2012-10-28T23:34:23.460Z,52.585,-132.298,10,4.7,mwr,312,66.1,,0.97,us,usp000juph,2022-05-03T15:53:53.231Z,"Haida Gwaii, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T23:31:45.230Z,52.775,-131.535,10,4.1,mb,24,183.9,,1.35,us,usp000jupg,2014-11-07T01:49:11.102Z,"189 km SSW of Prince Rupert, Canada",earthquake,,,,7,reviewed,us,us
2012-10-28T23:26:50.450Z,52.727,-132.464,10,4.7,mwr,392,69.9,,0.78,us,usp000jupf,2022-05-03T15:53:47.626Z,"226 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T23:24:36.300Z,52.513,-132.202,13.9,4.1,ml,16,159.8,,,us,usp000jupe,2014-11-07T01:49:11.073Z,"236 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-28T23:11:19.280Z,52.654,-132.376,21.9,4.2,mb,170,139.5,,0.79,us,usp000jupb,2014-11-07T01:49:11.051Z,"229 km SW of Prince Rupert, Canada",earthquake,,6.4,,101,reviewed,us,us
2012-10-28T22:41:27.950Z,52.391,-131.97,10,4.6,mb,233,142.4,,1.14,us,usp000jupa,2022-05-03T15:53:45.905Z,"240 km SSW of Prince Rupert, Canada",earthquake,,,,142,reviewed,us,us
2012-10-28T22:35:41.400Z,51.92,-130.931,10,4,mb,45,179.1,,1.14,us,usp000jup9,2014-11-07T01:49:11.028Z,"269 km S of Prince Rupert, Canada",earthquake,,,,25,reviewed,us,us
2012-10-28T21:38:20.920Z,52.647,-132.406,14.1,4.7,mwr,56,159.8,,1,us,usp000jup4,2014-11-07T01:49:10.996Z,"231 km SW of Prince Rupert, Canada",earthquake,,9.7,,,reviewed,us,pgc
2012-10-28T21:29:04.080Z,52.402,-132.121,10,4.6,mb,142,115.4,,1.03,us,usp000jup3,2014-11-07T01:49:10.982Z,"244 km SSW of Prince Rupert, Canada",earthquake,,,,115,reviewed,us,us
2012-10-28T20:02:43.300Z,52.341,-132.175,10,4.6,mb,103,97.5,,1.24,us,usp000jup1,2014-11-07T01:49:10.968Z,"252 km SSW of Prince Rupert, Canada",earthquake,,,,24,reviewed,us,us
2012-10-28T19:16:50.760Z,52.647,-132.478,10,5.2,mwr,211,71.5,,1.04,us,usp000jup0,2022-05-03T15:53:40.366Z,"234 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T19:09:53.900Z,52.294,-132.082,10,5.6,mwr,259,37.1,,1.48,us,usp000junz,2022-05-03T15:53:38.661Z,"Haida Gwaii, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T19:03:21.850Z,52.834,-132.667,10,5.4,mwr,211,83.6,,1.02,us,usp000junx,2022-05-03T16:00:36.397Z,"226 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T19:02:08.490Z,52.9,-132.283,21.5,4.9,mb,60,113.6,,1.34,us,usp000junw,2014-11-07T01:49:10.843Z,"204 km SW of Prince Rupert, Canada",earthquake,,12.9,,6,reviewed,us,us
2012-10-28T18:57:31.300Z,52.472,-132.374,10,5.2,mwr,48,167.6,,0.86,us,usp000junv,2014-11-07T01:49:10.772Z,"246 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T18:54:20.830Z,52.674,-132.602,9,6.3,mww,399,70.8,,1.14,us,usp000junu,2024-06-17T20:28:33.386Z,"237 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,us
2012-10-28T18:41:12.820Z,52.632,-132.473,10,4.3,ml,21,162.5,,1.09,us,usp000junt,2014-11-07T01:49:10.736Z,"235 km SW of Prince Rupert, Canada",earthquake,,0,,,reviewed,us,pgc
2012-10-28T17:34:49.960Z,52.58,-131.959,10,4.5,ml,12,192.4,,1.23,us,usp000junq,2014-11-07T01:49:10.728Z,"221 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T17:05:27.480Z,52.595,-132.643,3.8,4,mb,20,178.4,,1.3,us,usp000junp,2014-11-07T01:49:10.726Z,"245 km SW of Prince Rupert, Canada",earthquake,,26.1,,2,reviewed,us,us
2012-10-28T16:27:55.690Z,52.769,-131.968,10,4.3,ml,49,151.3,,1.26,us,usp000junm,2014-11-07T01:49:10.720Z,"203 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T16:17:03.370Z,52.521,-131.559,10,4.5,mwr,215,141.1,,1.08,us,usp000junj,2014-11-07T01:49:10.702Z,"215 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T15:59:11.460Z,52.79,-132.565,10,4.7,mb,150,148.2,,0.95,us,usp000junh,2014-11-07T01:49:10.690Z,"225 km SW of Prince Rupert, Canada",earthquake,,,,96,reviewed,us,us
2012-10-28T15:57:16.000Z,52.683,-132.689,11.9,4.4,mb,132,156.6,,1.06,us,usp000jung,2014-11-07T01:49:10.680Z,"240 km SW of Prince Rupert, Canada",earthquake,,8.2,,73,reviewed,us,us
2012-10-28T15:48:45.800Z,52.427,-132.26,10,4.4,mb,99,166.7,,1.22,us,usp000junf,2014-11-07T01:49:10.672Z,"246 km SSW of Prince Rupert, Canada",earthquake,,,,50,reviewed,us,us
2012-10-28T15:44:58.920Z,52.306,-132.422,10,4.4,mb,210,91.4,,1.13,us,usp000june,2014-11-07T01:49:10.658Z,"263 km SSW of Prince Rupert, Canada",earthquake,,,,104,reviewed,us,us
2012-10-28T15:42:21.670Z,52.428,-131.379,10,4,mb,57,137.1,,1.53,us,usp000jund,2014-11-07T01:49:10.653Z,"221 km SSW of Prince Rupert, Canada",earthquake,,,,28,reviewed,us,us
2012-10-28T15:28:14.860Z,52.642,-132.942,10,4,mb,32,180.1,,1.22,us,usp000junc,2014-11-07T01:49:10.649Z,"254 km SW of Prince Rupert, Canada",earthquake,,,,4,reviewed,us,us
2012-10-28T15:24:21.000Z,52.876,-132.047,10,4.3,mb,88,161.2,,,us,usp000juna,2014-11-07T01:49:10.638Z,"196 km SW of Prince Rupert, Canada",earthquake,,,,33,reviewed,pgc,us
2012-10-28T15:10:34.240Z,52.502,-132.087,10,4,mb,52,163.6,,1.3,us,usp000jun9,2014-11-07T01:49:10.633Z,"233 km SSW of Prince Rupert, Canada",earthquake,,,,26,reviewed,us,us
2012-10-28T15:06:55.080Z,52.421,-132.161,10,4.4,mb,183,140,,0.83,us,usp000jun8,2014-11-07T01:49:10.617Z,"243 km SSW of Prince Rupert, Canada",earthquake,,,,79,reviewed,us,us
2012-10-28T14:46:03.410Z,50.795,-129.777,10,4.5,mwr,16,175.1,,,us,usp000jun7,2014-11-07T01:49:10.610Z,"191 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-28T14:41:01.000Z,52.608,-132.234,25,4.2,ml,9,225.7,,,us,usp000jun6,2014-11-07T01:49:10.608Z,"228 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-28T14:14:28.770Z,52.593,-131.451,10,4,mb,88,156.4,,1.34,us,usp000jun5,2014-11-07T01:49:10.532Z,"205 km SSW of Prince Rupert, Canada",earthquake,,,,22,reviewed,us,us
2012-10-28T14:04:28.000Z,52.675,-132.327,10,4.2,mb,145,138.7,,1.17,us,usp000jun4,2014-11-07T01:49:10.519Z,"225 km SW of Prince Rupert, Canada",earthquake,,,,60,reviewed,us,us
2012-10-28T13:45:48.890Z,51.136,-130.292,10,4.1,mb,110,163.5,,1.28,us,usp000jun3,2015-03-24T02:23:51.015Z,"233 km WNW of Port McNeill, Canada",earthquake,,,,65,reviewed,us,us
2012-10-28T13:09:14.330Z,52.434,-131.868,10,5.1,mwr,336,70.2,,0.78,us,usp000jun2,2015-03-24T02:37:02.912Z,"233 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T13:07:03.930Z,52.044,-132.485,10,4.2,mb,15,176.4,,0.93,us,usp000jun1,2014-11-07T01:49:10.368Z,"291 km SSW of Prince Rupert, Canada",earthquake,,,,3,reviewed,us,us
2012-10-28T12:53:05.000Z,52.463,-132.278,20,4.1,ml,6,245.7,,,us,usp000jumz,2014-11-07T01:49:10.365Z,"243 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-28T12:38:43.000Z,52.626,-132.474,5,4,mb,146,149.3,,,us,usp000jumy,2014-11-07T01:49:10.354Z,"236 km SW of Prince Rupert, Canada",earthquake,,,,61,reviewed,pgc,us
2012-10-28T12:17:56.000Z,52.506,-132.04,10,4,mb,163,150.1,,,us,usp000jumw,2014-11-07T01:49:10.340Z,"231 km SSW of Prince Rupert, Canada",earthquake,,,,81,reviewed,pgc,us
2012-10-28T12:09:40.860Z,52.644,-132.45,10,4,mb,95,152.4,,0.93,us,usp000jumu,2015-03-24T01:33:43.977Z,"233 km SW of Prince Rupert, Canada",earthquake,,,,62,reviewed,us,us
2012-10-28T11:53:18.000Z,52.36,-132.371,20,5.1,mwr,265,106.3,,,us,usp000jumt,2014-11-07T01:49:10.279Z,"256 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-28T11:27:45.670Z,52.448,-132.134,10,5.2,mwr,362,64.6,,0.92,us,usp000jumq,2014-11-07T01:49:10.239Z,"240 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2012-10-28T11:23:42.000Z,52.608,-132.234,20,4.1,ml,6,249.2,,,us,usp000jump,2014-11-07T01:49:10.238Z,"228 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-28T11:17:16.000Z,52.4,-132.42,5,4.3,mb,219,81.3,,,us,usp000jumn,2014-11-07T01:49:10.223Z,"254 km SSW of Prince Rupert, Canada",earthquake,,,,122,reviewed,pgc,us
2012-10-28T10:59:14.580Z,52.421,-131.942,10,4,mb,129,153.4,,0.99,us,usp000jumk,2014-11-07T01:49:10.206Z,"236 km SSW of Prince Rupert, Canada",earthquake,,,,72,reviewed,us,us
2012-10-28T10:50:31.000Z,52.484,-132.231,5,4.3,mb,207,150.4,,,us,usp000jumj,2014-11-07T01:49:10.191Z,"240 km SSW of Prince Rupert, Canada",earthquake,,,,112,reviewed,pgc,us
2012-10-28T10:45:48.000Z,52.482,-132.517,25,5.1,mwr,275,87,,,us,usp000jumh,2014-11-07T01:49:10.170Z,"250 km SW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,pgc
2012-10-28T10:43:22.340Z,52.006,-132.101,10,4,mb,24,153.3,,1.49,us,usp000jumg,2014-11-07T01:49:10.165Z,"283 km SSW of Prince Rupert, Canada",earthquake,,,,8,reviewed,us,us
2012-10-28T10:26:12.340Z,52.368,-131.219,10,4.1,mb,57,132.4,,1.48,us,usp000jumf,2014-11-07T01:49:10.158Z,"224 km SSW of Prince Rupert, Canada",earthquake,,,,43,reviewed,us,us
2012-10-28T10:24:15.630Z,52.3,-131.832,10,4.6,mb,70,152.2,,1.35,us,usp000jume,2014-11-07T01:49:10.151Z,"245 km SSW of Prince Rupert, Canada",earthquake,,,,36,reviewed,us,us
2012-10-28T10:23:08.580Z,52.805,-132.666,10,4.5,mb,287,135.4,,1.2,us,usp000jumd,2014-11-07T01:49:10.130Z,"228 km SW of Prince Rupert, Canada",earthquake,,,,170,reviewed,us,us
2012-10-28T10:10:25.000Z,52.36,-132.371,15,4.2,mb,142,153.6,,,us,usp000jumb,2014-11-07T01:49:10.115Z,"256 km SSW of Prince Rupert, Canada",earthquake,,,,78,reviewed,pgc,us
2012-10-28T10:04:34.000Z,52.812,-132.334,20,4.4,mb,179,149.9,,,us,usp000juma,2014-11-07T01:49:10.088Z,"213 km SW of Prince Rupert, Canada",earthquake,,,,64,reviewed,pgc,us
